data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Mua cho mẹ máy dùng mượt nhẹ được tặng nhiều quà mà còn gói cẩn thận,,,Positive,,,Positive,,,,,
"Thiếu tính năng quan trọng mô tả sai sự thật không có nfc. Mình mua máy này vì đọc mô tả của cửa hàng thấy ghi có nfc để thêm thẻ chung cư, vé xe. Lúc nhận máy tìm mãi không thấy, hỏi ra thì cửa hàng mới bảo lô hàng này bị cắt mất. Làm ăn thiếu trung thực.",,,,,,,,Negative,,,
22Tr529 mua sale ngày đôi 6/6 mà mắc hơn ngày thường. 20/6 Có 22tr sốc nặng luôn,,,,,,,Negative,,,,
"Đúng với mô tả: Đúng 
Tính năng nổi bật: Nghe nhạc 
Chất lượng sản phẩm: Tốt
99 chắc do sử dụng lâu rồi nên, hơi nhanh hết pin",Negative,,,,,,,,,,
"Mới nhận tết thử cảm quan ban đầu cho thấy, màn hình hiển thị không đẹp,không có chiều sâu nói chung là màn hình kém, camera ở mức trung bình đủ sử dụng, còn bền hay không phải đợi thời gian mới biết",,Neutral,,Negative,,,,,,,
"Tính năng nổi bật: Dài kinh khủng 
Chất lượng sản phẩm: Tốt nha. Màn được đấy 
Đúng với mô tả: Đúng. Máy không xước sát gì đâu giá hợp lý với sản phẩm.",,,,,Positive,,Positive,,,,
Nhận sản phẫm không đúng với giới thiệu,,,,,,,,,,Negative,
"Giá cả phù hợp với những gì sản phẩm mang lại. Đóng gói ở mức tiêu chuẩn, không quá cầu kỳ nhưng đủ an toàn.",,,,,,Neutral,Positive,,,,
"Giao hàng nhanh chóng, đóng gói cẩn thận kỹ càng, đầy đủ số lượng",,,,,,Positive,,,Positive,,
"Giao hàng chung với các loại hàng khác rất dễ thất lạc,hàng từ kho nhà bè đi lên kho củ chi rồi quay ngược lại q4,giao ở q1 rất mất thời gian,mong applestore cho giao hỏa tốc những đơn ở gần",,,,,,,,,Negative,,
Có những tính năng nào mới được cập nhật trong phiên bản phần mềm lần này?,,,,,,,,,,Neutral,
Camera sau có độ phân giải chính xác theo thông số kỹ thuật.,,Neutral,,,,,,,,,
Chưa kiểm tra hiệu năng chơi game nên chưa có đánh giá,,,Neutral,,,,,,,,
Hàng đẹp ngon bổ rẻ vân tay trên redmi note 14 làm ngon hơn trên redmi note 13 đáng đồng tiền,,,,,,,Positive,,,,
Pin hơi yếu,Negative,,,,,,,,,,
"Tính năng nổi bật: 😠 
Đúng với mô tả: Không đúng với mô tả 
Chất lượng sản phẩm: Thiếu với mẫu trên, không nhắn trước với khách hàng, đưa sản phẩm lỗi chỉ sử dụng để gọi được mọi ứng dụng khác không sử dụng được 😠😠😠😠",,,,,,,,Negative,,Negative,
"Cửa hàng buôn bán kiểu gì nghĩ sao mà giao nguyên cái điện thoại hư làm sao người ta sử dụng, điện thoại nghe gọi không được, chụp ảnh camera trước cũng mờ căm nói chung là không sử dụng được, định bán một lần rồi nghĩ luôn sao, giờ bấm vô trả hàng cũng không được luôn",,Negative,,,,,,,,Negative,
"Cửa hàng chuẩn bị hàng và đóng gói hàng nhanh Đặt hàng có liền, săn sale được giá 7,5tr quá oke Sản phẩm trâu bò thật, test ném thử không bề",,,,,,Positive,Positive,,,,
"Giao nhanh, sản phẩm tốt, đúng mô tả, thích màu vàng đen nhưng hết hàng, màu đen cũng đẹp lắm nha",,,,,,,,,Positive,Positive,
Mua về để chơi game có sạc nhánh là thấy oke rồi,Positive,,,,,,,,,,
Điện thoại xiaomi redmi note 14. Nhận về siêu đẹp màu xanh lime siêu đẹp siêu cá tính. Nhân viên tư vấn nhiệt tình trả lời nhanh gọn kịp thời. Săn lúc sale được có 3tr2. Quá rẻ luôn. Chất lượng dùng thì như nào,,,,,Positive,,Positive,Positive,,,
Hàng chuẩn. Hãng samsung nhé cả nhà ơi. Mua khuyến mại có mã nên rẻ,,,,,,,Positive,,,,
Color family: Random color sản phẩm: Điện thoại sử dụng mượt,,,Positive,,,,,,,,
"Màu sắc: Đen điện thoại đẹp, sử dụng tốt, nhưng không thấy tặng bao da như giới thiệu, sử dụng thời gian xem sau rồi mua thêm",,,,,Positive,,,,,,
"Đúng với mô tả: Tốt 
Chất lượng sản phẩm: Đa nhiệm hơi kém bật ram ảo lên đỡ được tí 
Tính năng nổi bật: Pin trâu sạc 90w, ip68",Positive,,Negative,,,,,,,,
"Mua cho phụ huynh sử dụng rất thích, với giá tiền này mua được cái điện thoại này thì cũng tốt rồi. Màu đẹp, sang trọng.",,,,,Positive,,Positive,,,,
"Tính năng nổi bật: Đẹp 
Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt
Máy wa sử dụng mà còn như mới, không trầy xước tốt cửa hàng giao hàng đẹp. Tuy có trục trặc nhỏ nhưng cửa hàng hổ trợ sử lý tốt. Cửa hàng làm ăn uy tín, phải tặng ốp lưng nữa là tốt lắm",,,,,Positive,,,Positive,Positive,,
"Tính năng nổi bật: Sony x1 m2 
Đúng với mô tả: Đúng mô tả 
Chất lượng sản phẩm: Ngoài mong đợi !!! hy vọng e nó bền theo thời gian !!! hình ảnh mang tính chất nhận xu !",,,,,,,,,,Positive,
Chờ ship hàng lâu. Báo 14.11 giao mà tận cuối ngày 15.11 mới nhậnnđc,,,,,,,,,Negative,,
"Sử dụng làm điện thoại phụ cũng tốt, hơi đơ hơi load chậm xíu nhưng với giá này cũng được rồi.",,,Negative,,,,Positive,,,,
"Chất lượng sản phẩm: Chưa biết 
Tính năng nổi bật: Thiết kế đẹp 
Đúng với mô tả: Tốt
Giao hàng nhanh. Máy đẹp đủ phụ kiện đi kèm. Cho cửa hàng 5☆",,,,,Positive,,,,,,
"Gps sai lệch, dẫn đường không chính xác. Khác với mô tả định vị chuẩn. Tính năng bản đồ lag. Pin tụt khi dùng 4g liên tục, đóng gói sơ sài",Negative,,Negative,,,Negative,,,,,
"Màu sắc: Vàng chất liệu bền và chắc chắn, loa rõ ràng và to, thiết kế nhỏ gọn và dễ mang theo,",,,,,Positive,,,,,Positive,
"Mới nhận hàng cảm giác ok,chưa sử dụng lên không biết sao,tạm vậy sự dụng quay lại đánh giá tiếp",,,,,,,,,,Neutral,
"Nhóm màu: Xanh bảo quản tốt sử dụng mượt, nếu được sau sẽ ủng hộ tiếp nên mua nha mọi người",,,Positive,,,,,,,,
Hàng giao nhanh mà hộp date 2024.,,,,,,,,,Positive,,
"Tồi không khớp kém hiệu năng giật cục. Chăm sóc kh thờ ơ lạnh.,",,,Negative,,,,,Negative,,,
"Tồi tệ không đúng không nổi bật shipping delay vô lý. Đóng gói kém, sản phẩm móp.,",,,,,,Negative,,,Negative,,
"Nhóm màu: Màu xanh lá cây 
Dung lượng lưu trữ: 128gb tuổi thọ pin lâu dài., giao hàng nhanh chóng và an toàn., sử dụng vật liệu chất lượng cao.,",Positive,,,,,,,,Positive,,
"Chất lượng sản phẩm: Kích ram ảo, 8_256 nhưng thực tế chỉ 4_128g, sử dụng giật lắc, không đáng mua",,,Negative,,,,,,,,
"Nhóm màu: Tainghe 
Dung lượng lưu trữ: 16gb …. Cửa hàng uy tín lắm nhe mọi người samsung nó tám sử dụng cực ngon cấu hình mạnh chụp hình nét giao hàng rất nhanh hai hôm mình đã nhận được rồi cảm ơn cửa hàng",,Positive,Positive,,,,,,Positive,,
"Màu sắc: Xanh ngọc dung lượng: 4gb/64gb sạc nhanh 25w, thiết kế hiện đại, ram 4gb + bộ nhớ 128gb, tuyệt vời cho sử dụng hàng ngày, hàng chính hãng, nguyên seal đóng gói cẩn thận",,,,,Positive,Positive,,,,,
Chất lượng sản phẩm: Pin hoạt động theo mức dung lượng được công bố trong điều kiện tiêu chuẩn.,Neutral,,,,,,,,,,
"Tính năng nổi bật: Ổn 
Đúng với mô tả: Đúng mô tả 
Chất lượng sản phẩm: Tốt
Viền lưng điện thoại bắt mắt, sử dụng hiện tại thấy ổn",,,,,Positive,,,,,,
Thiết kế sản phẩm có trọng lượng nhẹ.,,,,,Neutral,,,,,,
Máy đơ không sử dụng được. Cửa hàng không giải quyết,,,Negative,,,,,Negative,,,
Sản phẩm chất lượng và đầy đủ thời gian giao hàng nhanh đóng gói rất cẩn thận chúc cửa hàng buôn may bán đắt,,,,,,Positive,,,Positive,,
"Nfc không hoạt động hỗ trợ tap-pay nhưng fail không sử dụng được để thanh toán,",,,,,,,,,,Negative,
"Nhóm màu: Tainghe 
Dung lượng lưu trữ: 16gb giao hàng nhanh chóng và tiện lợi cửa hàng nhiệt tình bán hàng rẻ lắm ạ",,,,,,,Positive,Positive,Positive,,
Lần đầu tiên mua đơn hàng triệu như săn dk giá hời nha khi hàng về kiểm tra thấy tốt. Sau nữa tháng sài thấy sài tốt chỉ nhược điểm là điện thoại nóng dễ đơ nhẹ cái này sài cho ba mẹ xài tốt nhất,,,,,,,Positive,,,,
"Nhóm màu: Màu xanh dương sản phẩm tốt, sẽ tiếp tục ủng hộ lần sau",,,,,,,,,,Positive,
"Đã nhận hàng, nói chung là ổn. Đang cập nhật phần mềm.",,,,,,,,,,Positive,
Vỏ máy được làm từ nhựa và khung kim loại.,,,,,Neutral,,,,,,
"Điện thoại như mới. Chạy nhanh. Pin trâu. Camera sau nét camera trước BT. Kèm cục sạc 2type,sạc cũng nhanh. Rẻ",Positive,Positive,Positive,,,,Positive,,,,
Sau vài ngày sử dụng thấy máy hoạt động kém. Gps rất kém. Không nhận được tin nhắn sms. Buồn vì không trả hàng được.,,,Negative,,,,,,,Negative,
Rất tệ không lên mua,,,,,,,,,,Negative,
Ảnh chụp bị ám màu xanh dương. Máy không có cổng kết nối cần thiết. Cảm biến vân tay nhận diện kém. Hiệu năng không ổn định hay bị sụt. Chăm sóc khách hàng từ chối nhận sai sót. Shipper không giao hàng lên tận nơi,,Negative,Negative,,Negative,,,Negative,Negative,,
"Đồng hồ săn sale rất ngon :)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",,,,,,,,,,,Neutral
Sao máy tuột pin ghê thế,Negative,,,,,,,,,,
"Kém chất lượng sai kém chăm sóc kh vô dụng. Đóng gói hỏng hóc.,",,,,,,Negative,,Negative,,,
Shipping giao hàng chậm 8 ngày camera zoom kỹ thuật số kém đóng hàng thiếu băng keo chắc,,Negative,,,,Negative,,,,Negative,
"Chất lượng sản phẩm: Dùg mới biết. 
Đúng với mô tả: Đúng 
Tính năng nổi bật: Game quá ổn người khác thấy được tai nghe... Mình không có",,,Negative,,,,,,,,
Tốt trong tầm giá 4m,,,,,,,Positive,,,,
Lần đầu mua và sử dụng gaming phone nên cảm thấy rất thú vị và chơi rất mượt phù hợp với giá,,,Positive,,,,Positive,,,,
"Sản phẩm tốt lắm nhé cả nhà, mình thấy tất cả mọi thứ tốt, hơi thiếu cái bịt bên hông nhưng không sao, 10 điểm 5 sao xứng đáng. Anh em cấu hình mạng hơi khó, nhưng may mắn vẫn sử dụng tốt",,,,,,,,,,Positive,
"Pin chờ kém đúng pin ảo. Sạc đầy 100% đi ngủ, sáng dậy còn có 85%. Không hiểu pin đi đâu hết.",Negative,,,,,,,,,,
"Hàng khá tốt, hình thức tầm 98% có 1 vài vết chấm chấm trên viền máy, săn sale được 2t6 cũng khá tốt.",,,,,Negative,,Positive,,,,
Vừa mua được 1 tuần lăn đùng ra chết con màn,,,,Negative,,,,,,,
"Điện thoại sạc rất lâu, hơn 3 tiếng chưa đầy pin",Negative,,,,,,,,,,
"Ship chậm gần 1 tuần, thông báo không rõ ràng. Máy hay bị nóng ran khi dùng lâu. Camera trước chụp tối tệ, không có chi tiết.",,Negative,,,,,,,Negative,,
"Mua 4 lần rồi máy tốt thì ks lần này mua thì thấy lỗi có dấu hiệu thì không giải thích rõ ràng chỉ chốt câu bên bảo hành không báo lại không có lỗi ( không giải thích là tại sao máy lại bị vậy, hay như nào khiến tình trạng đó xảy ra chỉ biết là bảo hành bảo không lỗi là không lỗi 🙏🏻 ) thời gian xử lí thì lâu, hỏi thì bên này đùn bên kia sợ thật, đang cbi nhận máy lại để xem tình trạng nnao chứ 1 sao này dành cho dịch vụ chăm sóc khách hàng tệ còn máy nếu hỏng mà không được đổi trả thì đúng -1 sao ?",,,,,,,,Negative,,,
Quá tuyệt vời cho sản phẩm 💯 đ,,,,,,,,,,Positive,
Lỗi cảm biến tiệm cận hiện trường để anh còn không biết làm sao,,,,,,,,,,Negative,
"Máy lần trước thì sử dụng tốt còn mua lần này máy lại có phim sex. Chứng tỏ đã có ai đó sử dụng trước khi giao đến tay tôi,",,,,,,,,,,Negative,
Camera selfie filter cứng nhắc. Pin hao xem youtube 1 giờ hết nửa. Ship chậm không cập nhật gps.,Negative,Negative,,,,,,,Negative,,
"Tốt trong tầm giá, màn hình hiển thị tốt trong tầm giá, chơi được game nhẹ, pin trâu, tác vụ cơ bản xem phim youtube, lướt web, nghe gọi ổn.",Positive,,Positive,Positive,,,Positive,,,,
"Màu sắc: Đen 8g/128g máy có vẻ đang thay lưng hơi ộp ẹp, lưng hàng lô nên hơi lởm, nhưng giá cũng tạm",,,,,Negative,,Neutral,,,,
Máy có chút vấn đề cửa hàng đã hỗ trợ tiền để khắc phục.,,,,,,,,Neutral,,,
Chất lượng camera ở mức cơ bản cho nhu cầu chụp ảnh thông thường.,,Neutral,,,,,,,,,
Màu sắc: Màu ngẫu nhiên sản phẩm: Vượt mong đợi,,,,,,,,,,Positive,
"Xấu xí không khớp lag nặng, camera tối om",,Negative,Negative,,Negative,,,,,,
"Đã nhận được hàng, sản phẩm rất tốt,…. Rất hài lòng… đóng gói hàng tạm",,,,,,Positive,,,,,
Giá sản phẩm được điều chỉnh theo chương trình khuyến mãi,,,,,,,Neutral,,,,
"Cảm ứng kém hàng không như hình không chống nước như quảng cáo. Rất thất vọng với sản phẩm này, mua về chỉ toàn gặp lỗi",,,,,,,,,,Negative,
"Hàng của Xiaomi thì chất lượng yên tâm. Hàng chính hãng với cấu hình và mức giá như thế này thì đáng đẻ mua với những ai cần 1 máy pin lâu, hiệu năng tốt, màn hình tốt, chụp hình tốt trong điều kiện bình thường",Positive,Positive,Positive,Positive,,,Positive,,,,
"Màu sắc: Bạc 
Phân loại: Không hộp (mới 100%) mua xong cần cửa hàng hỗ trợ nhắn tin không thấy cửa hàng trả lời luôn, giờ không cài được gì hết, app cùng sử dụng thì tìm không thấy.",,,,,,,,Negative,,,
"Ban đầu máy dùng tốt, nhanh, nhận diện vân tay và khuôn mặt rất nhanh.",,,,,,,,,,Positive,
A mua cái này là cái thứ 2. Sử dụng tốt. Cửa hàng kích hoạt bảo hành máy cho anh nhé!,,,,,,,,Positive,,Positive,
Điện thoại chất lượng chip mạnh sạc nhanh màn ổn ok,,,Positive,Positive,,,,,,,
"Tính năng nổi bật: Lock sim :)) 
Chất lượng sản phẩm: Ổn tầm 90% 
Đúng với mô tả: Đúng thề chứ đặt sốp con này t2 rồi trước là blackshark helo thấy ổn phết nay đặt tiếp cửa hàng làm thất vọng quá cửa hàng cho em con máy màn xước ác thật phần màn hình dưới loa xước thấy thương mà nghỉ lại thì máy cũ nên thôi vẫn 5☆ nha định vote 4☆ rồi đấy",,,,Negative,,,,,,Negative,
"Đóng gói sản phẩm chỉ có hộp máy và seal nilon, không có thêm lớp chống sốc.",,,,,,Negative,,,,,
"Tb] tham gia phòng, chống ma túy là bảo vệ chính bạn, gia đình và xã hội - vì tương lai tốt đẹp moi qk den khai truong phong vu 02 hoang hoa tham, p.12, q. Tan pinh voi ct gio vang tu 19k, checkin la co qua luc 9h ngay 28/6: Biết. Ly/pv-hht.",,,,,,,,,,,Neutral
Máy hỏng lấy giao cho khách cửa hàng làm ăn vậy ai dám mua lần sao nữa,,,,,,,,,Negative,,
"Tệ hao pin bất thường tụt 30% pin chỉ sau 30 phút,",Negative,,,,,,,,,,
"Đóng gói cẩn thận, sau một tuần trải nghiệm mọi thứ đều ổn trong tầm giá",,,,,,Positive,Positive,,,,
"Dung lượng lưu trữ: Bản 32gb vỏ cũ man đẹp quá tốt hiệu suất tuyệt vời cho chơi game, hiệu suất tuyệt vời cho chơi game, nhanh chóng và phản hồi tốt,",,,Positive,Positive,,,,,,,
Ok. Hàng tốt còn nguyên hộp ổn trong tầm giá. Sạc nhanh 33 w là tốt rồi. Để test thêm sẽ đánh giá tiếp.,Positive,,,,,,Positive,,,,
