data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Màu sắc: đen 
Phân loại: fullbox mới đã test 5 ngày thấy máy cũng ổn tặng cửa hàng 5 sao",,,,,,,,,,Positive,
Tốt hàng đẹp,,,,,Positive,,,,,,
Giao hàng nhanh chât lượng ok. Hình ảnh chỉ mag tính chất nhận xu thôi...,,,,,,,,,Positive,,
"Hình ảnh chỉ nhận xu, điện thoại rất tốt trong tầm giá, phù hợp với mình.mượt mà, chụp ảnh khá đẹp.cấu hình mạnh. Nói chung trong tầm giá thì quá ngon",,Positive,Positive,,,,Positive,,,,
"Chất lượng sản phẩm: hoạt động tốt 
Tính năng nổi bật: đầy đủ chắc năng xứng đáng giữa giá thành và chất lượng cửa hàng giải quyết vấn đề rất nhanh:))",,,,,,,Positive,Positive,,,
Đúng với mô tả: máy đẹp chưa thấy lỗi,,,,,Positive,,,,,,
"Đúng với mô tả: tốt 
Tính năng nổi bật: tốt 

Nhắn tin cửa hàng liên hệ cửa hàng phản hồi rất chậm, không tích cực.",,,,,,,,Negative,,,
"Nhóm màu: đen thời lượng pin lâu dài, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc,",Positive,Positive,,,,,,,,,
"sản phẩm tốt, giao hàng nhanh, chất lượng phù hợp với giá cả, đóng gói tốt, ship nhanh phục vụ tốt",,,,,,Positive,Positive,,Positive,Positive,
máy thì tốt nhưng cửa hàng nói tặng cáp sạc thì cái nịt nhé,,,,,,,,Negative,,Positive,
"Màu sắc: đen 
Phân loại: nguyên seal đang trải nghiệm ọ 💓",,,,,,Positive,,,,,
bộ nhớ khả dụng ít đúng phiên bản 128gb quá nhiều app rác. máy 128gb mà hệ thống và app rác cài sẵn đã chiếm gần 30gb. trong đó có rất nhiều app mình không bao giờ sử dụng đến mà lại không thể gỡ bỏ được. cảm giác bị lừa dối dung lượng.,,,,,,,,,,Negative,
ngoại hình 90 pin hẹo nhanh 20% tắt nguồn camera mờ toẹt thua con ssj2 của ông bác tầm giá này anh em mua về nghe gọi còn sài chống cháy thì không nên,Negative,Negative,,,,,,,,,
Tạm chấp nhận camera khá tốt chíp p60 tốt,,Positive,Positive,,,,,,,,
hiệu năng nóng ran khi charge pin chỉ 3h dùng cơ bản chăm sóc khách hàng không refund,Negative,,Negative,,,,,Negative,,,
"Sản phẩm: sản phẩm chất lượng kém pin thì nhanh hết, sạc pin cắm mãi không vào",Negative,,,,,,,,,,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 16gb điện thoại kém quá để không cũng hêt pin màn hình thỉ thoang giât giât muốn được đổi máy khac cửa hàng cho dịa chỉ đổi mình máy khac được không nhỉ",Negative,,,Negative,,,,,,,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb giao hàng nhanh chóng và an toàn, dung lượng lưu trữ lớn,",,,,,,,,,Positive,,
"Rác dối trá đóng hàng móp, lag máy",,,Negative,,,Negative,,,,,
pin hơi yếu nhưng giá rẻ cho 5 sao,Negative,,,,,,Positive,,,,
camera góc rộng méo hình. pin hao khi dùng gps. ship chậm mưa ướt hộp.,Negative,Negative,,,,,,,Negative,,
"kém không rõ ràng bảo hành tại nơi xa, khó khiếu nại,",,,,,,,,Negative,,,
Trọng lượng và độ dày của máy khớp với thông số kỹ thuật được cung cấp.,,,,,Neutral,,,,,,
Pin mới mà mau hết pin quá,Negative,,,,,,,,,,
"Hiệu năng đơ game đua xe, ship chậm 8 ngày. Camera chính thiếu rực rỡ, pin tụt mạng di động.",Negative,Negative,Negative,,,,,,Negative,,
Pin của máy có thể sử dụng được trong một ngày với các tác vụ nghe gọi và nhắn tin cơ bản.,Neutral,,,,,,,,,,
"Đúng với mô tả: quá chất lượng 
Tính năng nổi bật: như các cục gạch nokia thông thường điện thoại như hình,giao hàng nhanh,cửa hàng uy tín giá cả hợp lí rẻ hơn ở ngoài 50k lận hihii,may mà mua đúng cửa hàng uy tín chất lượng gửi cả cục sạc mới và điện thoại mới toanh.👍👍",,,,,,,Positive,,Positive,,
"Chất lượng sản phẩm: cực kém 
Đúng với mô tả: hoàn toàn sai 
Tính năng nổi bật: không có máy sử dụng 2 ngày đã lỗi màn hình, pin sụt không phanh, cửa hàng không chịu bảo hành",Negative,,,Negative,,,,Negative,,,
Đóng hàng chưa đủ độ an toàn,,,,,,Negative,,,,,
"kém không khớp yếu pin tụt nhanh chóng. camera focus không chính xác.,",Negative,Negative,,,,,,,,,
Chất lượng sản phẩm: phần mềm có chức năng cơ bản; chính sách bảo hành được trình bày rõ ràng.,,,,,,,,Neutral,,Neutral,
"Nhóm màu: loại 
Phân loại sản phẩm: đen muốn liên lạc người bán mặt hàng này. mau hết pin. đồ tào lao mua về sài 0 được. hàng nhái tệ quá",Negative,,,,,,,,,,
"color: đen-2xl thiết kế phong cách và hợp thời trang,",,,,,Positive,,,,,,
Giá bán phù hợp với cấu hình được trang bị.,,,,,,,Neutral,,,,
Màu sắc: đen 105 pro điện thoại giá rẻ hợp lý túi tiền sử dụng tốt cửa hàng đóng gói cẩn thận giao nhanh tư vấn nhiệt tình,,,,,,Positive,Positive,Positive,,,
"Săn được giá hời, lần đầu tiên mua hàng trên app, sẽ quay lại đánh giá sau",,,,,,,Positive,,,,
"Tính năng nổi bật: mình săn sale nên áp mã vô giá rất tốt. Điện thoại sử dụng ổn nếu không chơi game nặng. 
Đúng với mô tả: sản phẩm đúng với mô tả. Lúc giao tới còn nguyên seal cho mình bóc luôn. Giao bởi nhân viên của fptshop có gọi điện hỏi giờ tiện để nhận hàng và chăm sóc khách hàng rất nhiệt tình.",,,,,,Positive,Positive,Positive,,,
"Giao hàng siêu nhanh, máy rất mát siêu mạnh luôn",,,Positive,,,,,,Positive,,
Mọi thứ đều tốt.ngoài trừ việc ship hàng quá lâu.mình nội thành hà nội mà mất tới 7 ngày.,,,,,,,,,Negative,,
Nhóm màu: đen ảnh mang tính chất minh hoạ sản phẩm rất tốt ạ 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,,,,,,,,,,Positive,
"Cửa hàng giao hàng siêu nhanh, đóng gói chắc chắn và kĩ lắm, điện thoại nguyên seal, sx năm 2025, hàng chính hãng, check bảo hành của apple. Cửa hàng tư vấn nhiệt tình lắm luôn.",,,,,,Positive,,Positive,Positive,,
"Máy khá đẹp, đặt 128gb nhưng nhận là 256gb, hơi lag nhưng giá rẻ nên tạm ổn",,,Neutral,,,,Positive,,,,
cửa hàng làm ăn gian dối để một dạng giáo một nẻo,,,,,,,,,,Negative,
cửa hàng giao hàng rất nhanh. điện thoại rất mượt. Ngay đợt săn được mã giảm giá nên rất hời. Cảm ơn cửa hàng rất nhiều,,,Positive,,,,Positive,,Positive,,
"Hiệu năng đủ dùng cho các tác vụ cơ bản, phần mềm hoạt động ổn định nhưng ít tính năng mới.",,,Neutral,,,,,,,Neutral,
"Hàng rẻ so với giá, màn mờ, pin còn tốt mà tụt nhanh lắm, loa bé, mic hơi kém, cảm ứng không nhạy",Negative,,,Negative,,,Positive,,,,
"apple flagship đóng gói hàng siêu tệ. hàng giá trị cao mà hộp ngoài thì móp méo, chống sốc bọc đúng 1 lớp, lại còn vỡ hết chống sốc. tem hộp còn nứt như kia là mọi người hiểu cửa hàng đóng hàng ẩu cỡ nào",,,,,,Negative,,,,,
Máy đẹp sử dụng mượt,,,Positive,,Positive,,,,,,
Hình anhe và video không liên quan nhưng chất lượng saen phẩm thì pahỉ gọi là đỉnh của đỉnh luôn nha,,,,,,,,,,Positive,
"Nhóm màu: đen khe cắm sim kép tiện lợi, tuổi thọ pin lâu dài, chất lượng máy ảnh tuyệt vời để chụp lại khoảnh khắc, chất lượng máy ảnh tuyệt vời để chụp lại khoảnh khắc,",Positive,Positive,,,,,,,,,
mọi thứ okiiii,,,,,,,,,,Positive,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb màn hình sắc nét, màn hình sắc nét, sang trọng và thanh lịch, tính năng sạc nhanh, giá trị tuyệt vời cho số tiền.",Positive,,,Positive,Positive,,Positive,,,,
"Nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm: tuyệt vời,cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè",,,,,,Positive,,Positive,,,
"Hơi đắt mà ngoại hình chán quá, mặt lưng xước nhẹ khắp nơi, nhìn không ưng mắt",,,,,Negative,,Negative,,,,
" nay 4/6 quay lại đánh giá thực tế sau 1 thời gian trải nghiêm, tầm mấy ngày đầu là điện thoại đơ lác không nhạy cảm ứng, có yêu cầu cửa hàng đổi hàng, nhưg cửa hàng kêu khôi phục cài đặt gốc, thôi có vẻ không muốn đổi nên sử dụng tạm luôn, cài chạm mở màn hình xong, tắt xuốg là y như rằng khỏi cảm ứng, chỉ có bấm nút cơ nguồn thì mới mở được, rất bực mình, nói chug là tệ, sẽ không mua điện thoại trên shopee lần nào nữa🥲🥲",,,Negative,,,,,Negative,,,
trải nghiệm camera selfie tệ. ảnh selfie khác ảnh quảng cáo. camera thiếu chi tiết + màu giả. selfie bị mịn quá mức mất chi tiết màu sai. pin và hiệu năng bình thường nhưng không nổi bật. đóng gói sơ sài ship tới muộn. chăm sóc khách hàng hỗ trợ chậm và không có giải pháp hữu hiệu,Neutral,Negative,Neutral,,,Negative,,Negative,Negative,,
"Chất lượng sản phẩm: tuyệt vời 
Tính năng nổi bật: máy mới 98% lần đầu mua máy cũ trên shopee mà chất lượng quá tuyệt vời. cửa hàng tư vấn quá nhiệt tình, giao hàng nhanh. rom của máy là bản nội địa chỉ việt hóa tầm 70% sử dụng rất chi là mượt. nếu các bạn muốn sử dụng ổn định thì có thể về up rom eu tuy nhiên lại không được mượt như rom gốc.",,,,,,,,,,Positive,
"
Tính năng nổi bật: chơi game 
Đúng với mô tả: đúng mình thường mua sản phẩm trên shopee. khá hài lòng về thời gian đóng gói của cửa hàng và thời gian giao hàng của đơn vị vận chuyển. dòng nubia thì cũng có tìm hiểu kỹ từ các video review trên ytube cho nên mình chọn con này. đã test thử từ game, nghe nhạc, độ mượt của màn 120hz quá tốt, giá cả lại quá hợp túi tiền. rất tiếc là cửa hàng không có các dòng nubia z nhưng mà vẫn tốt. sản phẩm này ổn trong tầm giá. sẽ ủng hộ nếu cửa hàng có các dòng mạnh hơn. chúc cửa hàng mua may bán đắt nhé.",,,,Positive,,Positive,Positive,,Positive,,
"hình ảnh chỉ mang tính chất nhận xu, nhận hàng giao nhanh, sản phẩm như mô tả, sử dụng oky",,,,,,,,,Positive,,
"Đánh giá nhận ít xu cho vui. Hàng có vẻ nguyên niêm phong, còn chưa bật thử nhưng chắc ổn cả!",,,,,,,,,,Positive,
Nhận được hàng nguyên vẹn chưa bt sử dụng được trong bao lâu mua cho cha sử dụng máy rất oke nha,,,,,,,,,,Positive,
Sản phẩm hơn cả mong đợi cảm ơn cửa hàng đã gửi hàng sớm và tận tình hướng dẫn,,,,,,,,Positive,Positive,,
"Màu sắc: bạc 
Phân loại: likenew 99% hoàn thiện chất lượng cao và vật liệu cao cấp,",,,,,,,,,,Positive,
"Sản phẩm: sản phẩm giả mạo hàng dựng,treo đầu dê bán thịt chó,chất lượng kém,vỏ 1 kiểu imeid lại 1 kiểu khác.không thể chấp nhận được lừa đảo",,,,,,,,,,Negative,
"Nhóm màu: xanh 
Phân loại sản phẩm: 12/512gb sản phẩm mới xịn xò, phiếu bảo hành đầy đủ máy mượt. nhưng tuột pin nhanh quá, sạc đầy chưa sử dụng gì nhiều mà tuột hết 10%.",Negative,,Positive,,,,,Positive,,,
Nhóm màu: màu vàng chất lượng:quá tệ,,,,,,,,,,Negative,
Sản phẩm chính hãng! Gói hàng cẩn thận,,,,,,Positive,,,,,
"Góc nhìn của màn hình ở mức tương đối, không bị biến đổi màu sắc nhiều.",,,,Neutral,,,,,,,
"Tệ thiếu tính năng cơ bản không có chế độ tiết kiệm pin,",,,,,,,,,,Negative,
"Chất lượng sản phẩm: tương xứng giá tiền với tầm tiền ít và mở chụp ảnh thử thì đoán chắc 90% là điện thoại nố kí à chứ không phải nokia. Loa nghe và nói rõ. Điện thoại cảm giác nhẹ, chuông phải nhờ cửa hàng hướng dẫn chỉnh, chứ hãng nố kí à mà sử dụng thao tác nokia thì không áp dụng được. Tóm lại: tiền nào của đó, đối với mình thì sử dụng thích hàng hãng nên cũng không ưng lắm, giờ hoàn về thì gọi là boom hàng. Dù sao hàng rẻ và sử dụng cũng ổn nên vẫn sử dụng. Nên khuyên ai mua chính hãng thì ra tgdd, hàng giá rẻ thì mua ở đây. Cảm ơn cửa hàng vì sự hỗ trợ.",,,,,,,Neutral,Positive,,Positive,
Không xứng giá. Mô tả lố. Hiệu năng yếu. Máy lag khi đa nhiệm. Pin yếu. Đóng gói sơ sài. Ship chậm 3 ngày. Camera chụp tối tệ,Negative,Negative,Negative,,,Negative,Negative,,Negative,,
Chơi game mượt nhưng máy nhanh hết pin,Negative,,Positive,,,,,,,,
Sản phẩm mới còn nguyên seal máy đẹp,,,,,Positive,Positive,,,,,
"máy rất đẹp, quảng cáo đúng sự thật, điện thoại tốt hơn mong đợi, chủ cửa hàng thấy thân thiện, nhiệt tình cửa hàng làm ăn có tâm, chúc cửa hàng bán ngày càng đông khách nhé",,,,,,,,Positive,,,
cửa hàng uy tín nha mọi người nên mua ạ hàng rất tốt,,,,,,,,,,Positive,
màu máy: màu xanh sản phẩm: samsung a50s 4/64gb chuẩn. tốt nha cửa hàng máy đẹp mới chuẩn đúng chính hãng luôn nha nói chung là tết qua thì mọi chức năng đều rất là tốt cửa hàng bán uy tín đúng mẫu mình cần chuẩn lắm luôn giá cả hợp lý cửa hàng tư vấn nhiệt tình đóng gói chắc chắn cẩn thận tặng cửa hàng năm sao nha lần sau mình sẽ giới thiệu mọi người ủng hộ cửa hàng cảm ơn cửa hàng nhiều 😷,,,,,Positive,Positive,,Positive,,,
mượt nhưng thoát app tí vào lại là phải load lại từ đầu khá phiền phức,,,,,,,,,,Negative,
Phiên bản hệ điều hành là Android 13,,,,,,,,,,Neutral,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!, chất lượng camera ấn tượng!, lựa chọn màu sắc tuyệt vời!, lựa chọn màu sắc tuyệt vời!, sử dụng vật liệu chất lượng cao., sử dụng vật liệu chất lượng cao., các tính năng đột phá, yêu cổng usb-c!, các tính năng đột phá, yêu cổng usb-c!, sử dụng vật liệu chất lượng cao., sử dụng vật liệu chất lượng cao., lựa chọn màu sắc tuyệt vời!,",,Positive,,,Positive,,,,,,
Nhóm màu: đen shipper vui tính,,,,,,,,,Positive,,
"Tính năng nổi bật: led sau mặt lưng 
Chất lượng sản phẩm: sử dụng được 
Đúng với mô tả: đúng pin thì nhanh hết nhưng cửa hàng hứa đã gửi cho mình nên mình đánh giad lại 5 sao",Negative,,,,,,,,,,
đèn flash yếu thiếu ốp lưng mất sóng liên tục,,,,,,,,,,Negative,
điện thoại pin tụt rất nhanh sạc vô rất lâu không hiểu sao mua về pin còn 65% mở lên chưa được 1p tự tắt nguồn nhắn tin cửa hàng thì cửa hàng giả lơ giả mù không đọc tn nhưng sạc lên 100% pin thì không cúp nữa tạm chấp nhận. lỡ trả tiền rồi thôi coi như cúng. ai mua onl thì nhớ test máy trước trả tiền sau nha.,Negative,,,,,,,Negative,,,
