data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"giao hàng chung với các loại hàng khác rất dễ thất lạc,hàng từ kho nhà bè đi lên kho củ chi rồi quay ngược lại q4,giao ở q1 rất mất thời gian,mong applestore cho giao hỏa tốc những đơn ở gần",,,,,,,,,Negative,,
Có những tính năng nào mới được cập nhật trong phiên bản phần mềm lần này?,,,,,,,,,,Neutral,
Camera sau có độ phân giải chính xác theo thông số kỹ thuật.,,Neutral,,,,,,,,,
Chưa kiểm tra hiệu năng chơi game nên chưa có đánh giá,,,Neutral,,,,,,,,
hàng đẹp ngon bổ rẻ vân tay trên redmi note 14 làm ngon hơn trên redmi note 13 đáng đồng tiền,,,,,,,Positive,,,,
pin hơi yếu,Negative,,,,,,,,,,
"Tính năng nổi bật: 😠 
Đúng với mô tả: không đúng với mô tả 
Chất lượng sản phẩm: thiếu với mẫu trên, không nhắn trước với khách hàng, đưa sản phẩm lỗi chỉ sử dụng để gọi được mọi ứng dụng khác không sử dụng được 😠😠😠😠",,,,,,,,Negative,,Negative,
"Cửa hàng buôn bán kiểu gì nghĩ sao mà giao nguyên cái điện thoại hư làm sao người ta sử dụng, điện thoại nghe gọi không được, chụp ảnh camera trước cũng mờ căm nói chung là không sử dụng được, định bán một lần rồi nghĩ luôn sao, giờ bấm vô trả hàng cũng không được luôn",,Negative,,,,,,,,Negative,
"cửa hàng chuẩn bị hàng và đóng gói hàng nhanh Đặt hàng có liền, săn sale được giá 7,5tr quá oke Sản phẩm trâu bò thật, test ném thử không bề",,,,,,Positive,Positive,,,,
"Giao nhanh, sản phẩm tốt, đúng mô tả, thích màu vàng đen nhưng hết hàng, màu đen cũng đẹp lắm nha",,,,,,,,,Positive,Positive,
Mua về để chơi game có sạc nhánh là thấy oke rồi,Positive,,,,,,,,,,
Điện thoại xiaomi redmi note 14. Nhận về siêu đẹp màu xanh lime siêu đẹp siêu cá tính.nhân viên tư vấn nhiệt tình trả lời nhanh gọn kịp thời. Săn lúc sale được có 3tr2. Quá rẻ luôn. Chất lượng dùng thì như nào,,,,,Positive,,Positive,Positive,,,
hàng chuẩn.hãng samsung nhé cả nhà ơi. mua khuyến mại có mã nên rẻ,,,,,,,Positive,,,,
Color family: random color sản phẩm: điện thoại sử dụng mượt,,,Positive,,,,,,,,
"Màu sắc: đen điện thoại đẹp, sử dụng tốt, nhưng không thấy tặng bao da như giới thiệu, sử dụng thời gian xem sau rồi mua thêm",,,,,Positive,,,,,,
"Tính năng nổi bật: pin trâu sạc 90w, ip68 , đa nhiệm hơi kém bật ram ảo lên đỡ được tí ",Positive,,Negative,,,,,,,,
"mua cho phụ huynh sử dụng rất thích, với giá tiền này mua được cái điện thoại này thì cũng tốt rồi. màu đẹp, sang trọng.",,,,,Positive,,Positive,,,,
"Tính năng nổi bật: đẹp 
Đúng với mô tả: đúng 
Máy wa sử dụng mà còn như mới, không trầy xước tốt cửa hàng giao hàng đẹp.tuy có trục trặc nhỏ nhưng cửa hàng hổ trợ sử lý tốt.cửa hàng làm ăn uy tín, phải tặng ốp lưng nữa là tốt lắm",,,,,Positive,,,Positive,Positive,,
"Tính năng nổi bật: sony x1 m2 
Đúng với mô tả: đúng mô tả 
Chất lượng sản phẩm: ngoài mong đợi!!! hy vọng e nó bền theo thời gian!!! hình ảnh mang tính chất nhận xu!",,,,,,,,,,Positive,
chờ ship hàng lâu. báo 14.11 giao mà tận cuối ngày 15.11 mới nhậnnđc,,,,,,,,,Negative,,
"Sử dụng làm điện thoại phụ cũng tốt, hơi đơ hơi load chậm xíu nhưng với giá này cũng được rồi.",,,Negative,,,,Positive,,,,
"Chất lượng sản phẩm: chưa biết 
Tính năng nổi bật: thiết kế đẹp 
Đúng với mô tả: tốt
Giao hàng nhanh.máy đẹp đủ phụ kiện đi kèm.cho cửa hàng 5☆",,,,,Positive,,,,Positive,,
"gps sai lệch, dẫn đường không chính xác. khác với mô tả định vị chuẩn. tính năng bản đồ lag. pin tụt khi dùng 4g liên tục, đóng gói sơ sài",Negative,,Negative,,,Negative,,,,,
"Màu sắc: vàng chất liệu bền và chắc chắn, loa rõ ràng và to, thiết kế nhỏ gọn và dễ mang theo,",,,,,Positive,,,,,Positive,
"Mới nhận hàng cảm giác ok,chưa sử dụng lên không biết sao,tạm vậy sự dụng quay lại đánh giá tiếp",,,,,,,,,,Neutral,
"Nhóm màu: xanh bảo quản tốt sử dụng mượt, nếu được sau sẽ ủng hộ tiếp nên mua nha mọi người",,,Positive,,,,,,,,
Hàng giao nhanh mà hộp date 2024.,,,,,,,,,Positive,,
"Tồi không khớp kém hiệu năng giật cục. Chăm sóc kh thờ ơ lạnh.,",,,Negative,,,,,Negative,,,
"tồi tệ không đúng không nổi bật shipping delay vô lý. đóng gói kém, sản phẩm móp.,",,,,,,Negative,,,Negative,,
"Nhóm màu: màu xanh lá cây 
Dung lượng lưu trữ: 128gb tuổi thọ pin lâu dài., giao hàng nhanh chóng và an toàn., sử dụng vật liệu chất lượng cao.,",Positive,,,,,,,,Positive,,
"Chất lượng sản phẩm: kích ram ảo, 8_256 nhưng thực tế chỉ 4_128g, sử dụng giật lắc, không đáng mua",,,Negative,,,,,,,,
"Nhóm màu: tainghe 
Dung lượng lưu trữ: 16gb ….cửa hàng uy tín lắm nhe mọi người samsung nó tám sử dụng cực ngon cấu hình mạnh chụp hình nét giao hàng rất nhanh hai hôm mình đã nhận được rồi cảm ơn cửa hàng",,Positive,Positive,,,,,,Positive,,
"Màu sắc: xanh ngọc dung lượng: 4gb/64gb sạc nhanh 25w, thiết kế hiện đại, ram 4gb + bộ nhớ 128gb, tuyệt vời cho sử dụng hàng ngày, hàng chính hãng, nguyên seal đóng gói cẩn thận",,,,,Positive,Positive,,,,,
Chất lượng sản phẩm: pin hoạt động theo mức dung lượng được công bố trong điều kiện tiêu chuẩn.,Neutral,,,,,,,,,,
"Tính năng nổi bật: ổn 
Đúng với mô tả: đúng mô tả 
Viền lưng điện thoại bắt mắt, sử dụng hiện tại thấy ổn",,,,,Positive,,,,,,
Thiết kế sản phẩm có trọng lượng nhẹ.,,,,,Neutral,,,,,,
máy đơ không sử dụng được. cửa hàng không giải quyết,,,Negative,,,,,Negative,,,
sản phẩm chất lượng và đầy đủ thời gian giao hàng nhanh đóng gói rất cẩn thận chúc cửa hàng buôn may bán đắt,,,,,,Positive,,,Positive,,
"Nfc không hoạt động hỗ trợ tap-pay nhưng fail không sử dụng được để thanh toán,",,,,,,,,,,Negative,
"Nhóm màu: tainghe 
Dung lượng lưu trữ: 16gb giao hàng nhanh chóng và tiện lợi cửa hàng nhiệt tình bán hàng rẻ lắm ạ",,,,,,,Positive,Positive,Positive,,
lần đầu tiên mua đơn hàng triệu như săn dk giá hời nha khi hàng về kiểm tra thấy tốt. sau nữa tháng sài thấy sài tốt chỉ nhược điểm là điện thoại nóng dễ đơ nhẹ cái này sài cho ba mẹ xài tốt nhất,,,,,,,Positive,,,,
"Nhóm màu: màu xanh dương sản phẩm tốt, sẽ tiếp tục ủng hộ lần sau",,,,,,,,,,Positive,
"Đã nhận hàng, nói chung là ổn. Đang cập nhật phần mềm.",,,,,,,,,,Positive,
Vỏ máy được làm từ nhựa và khung kim loại.,,,,,Neutral,,,,,,
"điện thoại như mới. Chạy nhanh. Pin trâu. camera sau nét camera trước BT.kèm cục sạc 2type,sạc cũng nhanh.rẻ",Positive,Positive,Positive,,,,Positive,,,,
sau vài ngày sử dụng thấy máy hoạt động kém. gps rất kém. không nhận được tin nhắn sms. buồn vì không trả hàng được.,,,Negative,,,,,,,Negative,
rất tệ không lên mua,,,,,,,,,,Negative,
Ảnh chụp bị ám màu xanh dương. Máy không có cổng kết nối cần thiết. Cảm biến vân tay nhận diện kém. Hiệu năng không ổn định hay bị sụt. Chăm sóc khách hàng từ chối nhận sai sót. Shipper không giao hàng lên tận nơi,,Negative,Negative,,Negative,,,Negative,Negative,,
"Đồng hồ săn sale rất ngon:)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",,,,,,,,,,,Neutral
Sao máy tuột pin ghê thế,Negative,,,,,,,,,,
"Kém chất lượng sai kém chăm sóc khách hàng vô dụng. Đóng gói hỏng hóc.,",,,,,,Negative,,Negative,,,
shipping giao hàng chậm 8 ngày camera zoom kỹ thuật số kém đóng hàng thiếu băng keo chắc,,Negative,,,,Negative,,,,Negative,
"Đúng với mô tả: đúng 
Tính năng nổi bật: game quá ổn người khác thấy được tai nghe... mình không có",,,Negative,,,,,,,,
Tốt trong tầm giá 4m,,,,,,,Positive,,,,
Lần đầu mua và sử dụng gaming phone nên cảm thấy rất thú vị và chơi rất mượt phù hợp với giá,,,Positive,,,,Positive,,,,
"Sản phẩm tốt lắm nhé cả nhà, mình thấy tất cả mọi thứ tốt, hơi thiếu cái bịt bên hông nhưng không sao, 10 điểm 5 sao xứng đáng. Anh em cấu hình mạng hơi khó, nhưng may mắn vẫn sử dụng tốt",,,,,,,,,,Positive,
"pin chờ kém đúng pin ảo. sạc đầy 100% đi ngủ, sáng dậy còn có 85%. không hiểu pin đi đâu hết.",Negative,,,,,,,,,,
"Hàng khá tốt, hình thức tầm 98% có 1 vài vết chấm chấm trên viền máy, săn sale được 2t6 cũng khá tốt.",,,,,Negative,,Positive,,,,
vừa mua được 1 tuần lăn đùng ra chết con màn,,,,Negative,,,,,,,
"Điện thoại sạc rất lâu, hơn 3 tiếng chưa đầy pin",Negative,,,,,,,,,,
"ship chậm gần 1 tuần, thông báo không rõ ràng. máy hay bị nóng ran khi dùng lâu. camera trước chụp tối tệ, không có chi tiết.",,Negative,,,,,,,Negative,,
"Mua 4 lần rồi máy tốt thì ks lần này mua thì thấy lỗi có dấu hiệu thì không giải thích rõ ràng chỉ chốt câu bên bảo hành không báo lại không có lỗi ( không giải thích là tại sao máy lại bị vậy, hay như nào khiến tình trạng đó xảy ra chỉ biết là bảo hành bảo không lỗi là không lỗi 🙏🏻 ) thời gian xử lí thì lâu, hỏi thì bên này đùn bên kia sợ thật, đang cbi nhận máy lại để xem tình trạng nnao chứ 1 sao này dành cho dịch vụ chăm sóc khách hàng tệ còn máy nếu hỏng mà không được đổi trả thì đúng -1 sao?",,,,,,,,Negative,,,
quá tuyệt vời cho sản phẩm 💯 đ,,,,,,,,,,Positive,
lỗi cảm biến tiệm cận hiện trường để anh còn không biết làm sao,,,,,,,,,,Negative,
camera selfie filter cứng nhắc. pin hao xem youtube 1 giờ hết nửa. ship chậm không cập nhật gps.,Negative,Negative,,,,,,,Negative,,
"Tốt trong tầm giá, màn hình hiển thị tốt trong tầm giá, chơi được game nhẹ, pin trâu, tác vụ cơ bản xem phim youtube, lướt web, nghe gọi ổn.",Positive,,Positive,Positive,,,Positive,,,,
"Màu sắc: đen 8g/128g máy có vẻ đang thay lưng hơi ộp ẹp, lưng hàng lô nên hơi lởm, nhưng giá cũng tạm",,,,,Negative,,Neutral,,,,
Máy có chút vấn đề cửa hàng đã hỗ trợ tiền để khắc phục.,,,,,,,,Positive,,,
Chất lượng camera ở mức cơ bản cho nhu cầu chụp ảnh thông thường.,,Neutral,,,,,,,,,
Màu sắc: màu ngẫu nhiên sản phẩm: vượt mong đợi,,,,,,,,,,Positive,
"xấu xí không khớp lag nặng, camera tối om",,Negative,Negative,,Negative,,,,,,
"đã nhận được hàng, sản phẩm rất tốt,…. rất hài lòng… đóng gói hàng tạm",,,,,,Positive,,,,,
giá sản phẩm được điều chỉnh theo chương trình khuyến mãi,,,,,,,Neutral,,,,
"Cảm ứng kém hàng không như hình không chống nước như quảng cáo. Rất thất vọng với sản phẩm này, mua về chỉ toàn gặp lỗi",,,,,,,,,,Negative,
"Hàng của Xiaomi thì chất lượng yên tâm. Hàng chính hãng với cấu hình và mức giá như thế này thì đáng đẻ mua với những ai cần 1 máy pin lâu, hiệu năng tốt, màn hình tốt, chụp hình tốt trong điều kiện bình thường",Positive,Positive,Positive,Positive,,,Positive,,,,
"Màu sắc: bạc 
Phân loại: không hộp (mới 100%) mua xong cần cửa hàng hỗ trợ nhắn tin không thấy cửa hàng trả lời luôn, giờ không cài được gì hết, app cùng sử dụng thì tìm không thấy.",,,,,,,,Negative,,,
"Ban đầu máy dùng tốt, nhanh, nhận diện vân tay và khuôn mặt rất nhanh.",,,,,,,,,,Positive,
a mua cái này là cái thứ 2. sử dụng tốt. cửa hàng kích hoạt bảo hành máy cho anh nhé!,,,,,,,,Neutral,,Positive,
điện thoại chất lượng chip mạnh sạc nhanh màn ổn ok,Positive,,Positive,Positive,,,,,,,
"Tính năng nổi bật: lock sim:)) 
Chất lượng sản phẩm: ổn tầm 90% 
Đúng với mô tả: đúng thề chứ đặt sốp con này t2 rồi trước là blackshark helo thấy ổn phết nay đặt tiếp cửa hàng làm thất vọng quá cửa hàng cho em con máy màn xước ác thật phần màn hình dưới loa xước thấy thương mà nghỉ lại thì máy cũ nên thôi vẫn 5☆ nha định vote 4☆ rồi đấy",,,,Negative,,,,,,Negative,
"Đóng gói sản phẩm chỉ có hộp máy và seal nilon, không có thêm lớp chống sốc.",,,,,,Negative,,,,,
"Tb] tham gia phòng, chống ma túy là bảo vệ chính bạn, gia đình và xã hội - vì tương lai tốt đẹp moi qk den khai truong phong vu 02 hoang hoa tham, p.12, q. Tan pinh voi ct gio vang tu 19k, checkin la co qua luc 9h ngay 28/6: biết.ly/pv-hht.",,,,,,,,,,,Neutral
Máy hỏng lấy giao cho khách cửa hàng làm ăn vậy ai dám mua lần sao nữa,,,,,,,,,Negative,,
"tệ hao pin bất thường tụt 30% pin chỉ sau 30 phút,",Negative,,,,,,,,,,
"Đóng gói cẩn thận, sau một tuần trải nghiệm mọi thứ đều ổn trong tầm giá",,,,,,Positive,Positive,,,,
"Dung lượng lưu trữ: bản 32gb vỏ cũ man đẹp quá tốt hiệu suất tuyệt vời cho chơi game, hiệu suất tuyệt vời cho chơi game, nhanh chóng và phản hồi tốt,",,,Positive,Positive,,,,,,,
Ok. Hàng tốt còn nguyên hộp ổn trong tầm giá. Sạc nhanh 33 w là tốt rồi. Để test thêm sẽ đánh giá tiếp.,Positive,,,,,,Positive,,,,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb các tính năng đột phá, yêu cổng usb-c!, các tính năng đột phá, yêu cổng usb-c!, các tính năng đột phá, yêu cổng usb-c!, các tính năng đột phá, yêu cổng usb-c!, các tính năng đột phá, yêu cổng usb-c!,",,,,,,,,,,Positive,
"Nhóm màu: starlight giao hàng đúng như dự kiến, nguyên seal chưa active, đặc biệt là săn được sale giá tốt.",,,,,,Positive,Positive,,Positive,,
cửa hàng giao hàng nhanh đóng gói kỹ hình ảnh chỉ mang tính chất minh họa nhận xu thôi ạ,,,,,,Positive,,,Positive,,
Tần số quét màn hình được nhà sản xuất công bố là 90Hz.,,,,Neutral,,,,,,,
"Tính năng nổi bật: tốt 
Đúng với mô tả: tốt
Giao hàng nhanh đúng ngày. Chất lượng cũng tốt trải nghiệm mới biết",,,,,,,,,Positive,,
"thất vọng hình ảnh đẹp hơn thực tế sản phẩm trong ảnh khác xa ngoài đời,",,,,,Negative,,,,,,
"Chỉ là bảng 2g ram mà cửa hàng tư vấn 3g ram, cục sạc thì hàng đểu, ai có ý định mua thì né ra",,,,,,,,,,Negative,
Mức giá của sản phẩm nằm trong phân khúc tầm trung.,,,,,,,Neutral,,,,
máy không xai được youtube. lag chạy rất nặng máy. pin tuột rất nhanh. còn hơn 20% la tự sập nguồn luôn. mua máy về như cục gạch,Negative,,Negative,,,,,,,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: chụp ảnh, sửa ai đỉnh",,Positive,,,,,,,,Positive,
"Đóng gói sơ sài 'niêm phong' sai hộp móp, phụ kiện thiếu, shipper lờ,",,,,,,Negative,,,Negative,,
Sản phẩm tốt nha. Với giá tiền này thì không mong gì thêm. Phải sử thêm mới bít dk,,,,,,,Positive,,,Positive,
